date,city,weather,t_max,t_min,t_avg,rain_mm,windSpeed,windDirection,humidity,pressure

2021-02-12,Ramagundam,cloudy,22,0,12,0,5.5,no,15,1155

2021-02-11,Ramagundam,rainy,15,1,7,200,2.5,n,25,1158

2021-02-10,Ramagundam,rainy,19,0,10,114,0.5,se,62,988

2021-02-09,Ramagundam,stormy,23,13,17,170,1.1,e,56,1056

2021-02-08,Ramagundam,sunny,27,2,23,0,6.6,s,49,1014

2021-02-07,Ramagundam,tornado,20,11,14,0,2.5,s,61,965

2021-02-06,Ramagundam,cloudy,24,3,6,0,11.0,n,42,1044

2021-02-05,Ramagundam,sunny,30,16,21,0,9.0,ne,31,1131

2021-02-04,Ramagundam,sunny,21,9,16,0,13.8,e,13,1136

2021-02-03,Ramagundam,sunny,13,5,9,0,8.4,ne,53,1041

2021-02-02,Ramagundam,sunny,22,13,17,0,4.4,no,58,1126

2021-02-01,Ramagundam,stormy,12,2,9,165,6.3,so,38,1200

2021-01-31,Ramagundam,sunny,29,17,22,0,14.5,se,67,1041

2021-01-30,Ramagundam,sunny,20,12,15,0,14.0,ne,45,1074

2021-01-29,Ramagundam,partially cloudy,10,0,7,0,8.6,s,49,1093

2022-01-28,Mahabubnagar,cloudy,30,18,25,0,10.6,e,13,1000

2022-01-27,Mahabubnagar,foggy,14,2,9,0,5.0,n,60,1174

2022-01-26,Mahabubnagar,partially cloudy,16,2,9,0,2.6,s,43,1190

2022-01-25,Mahabubnagar,sunny,10,1,5,0,3.6,s,24,1064

2022-01-24,Mahabubnagar,rainy,19,7,13,104,6.6,ne,62,1026

2022-01-23,Mahabubnagar,cloudy,21,4,17,0,1.4,so,50,1130

2022-01-22,Mahabubnagar,sunny,11,2,6,0,6.2,o,51,1160

2022-01-21,Mahabubnagar,rainy,19,5,16,56,0.7,e,65,1193

2022-01-20,Mahabubnagar,sunny,13,0,10,0,3.8,n,12,1073

2022-01-19,Mahabubnagar,sunny,16,1,10,0,2.3,s,36,962

2022-01-18,Mahabubnagar,hurricane,29,15,26,91,5.5,no,49,1120

2022-01-17,Mahabubnagar,sunny,10,1,4,0,5.7,n,38,1045

2022-01-16,Mahabubnagar,partially cloudy,27,0,24,0,12.5,s,36,1170

2022-01-15,Mahabubnagar,sunny,20,2,10,0,1.5,o,37,1112

2022-01-14,Mahabubnagar,sunny,29,0,14,0,6.9,n,20,1059

2022-01-13,Mahabubnagar,rainy,14,5,10,79,1.9,n,21,1151

2022-01-12,Mahabubnagar,partially cloudy,21,11,14,0,14.8,s,10,1107

2022-01-11,Mahabubnagar,rainy,27,4,23,82,11.0,no,67,1191

2022-01-10,Mahabubnagar,stormy,16,4,10,5,4.4,no,24,1044

2022-01-09,Mahabubnagar,sunny,21,9,16,0,9.4,so,25,1095

2022-01-08,Mahabubnagar,partially cloudy,10,0,4,0,3.7,se,37,960

2022-01-07,Mahabubnagar,partially cloudy,19,2,11,0,12.7,so,35,1056

2022-01-06,Mahabubnagar,partially cloudy,29,16,19,0,6.6,no,44,991

2022-01-05,Mahabubnagar,rainy,17,4,11,124,11.4,se,33,1168

2022-01-04,Mahabubnagar,cloudy,21,6,12,0,7.8,so,62,961

2022-01-03,Mahabubnagar,sunny,20,11,15,0,11.9,se,20,1159

2022-01-02,Mahabubnagar,sunny,30,7,19,0,3.9,n,57,1042

2022-01-01,Mahabubnagar,sunny,16,8,11,0,5.7,se,46,1045

2021-12-31,Mahabubnagar,tornado,18,9,12,0,12.8,no,13,1078

2021-12-30,Mahabubnagar,partially cloudy,23,4,7,0,4.8,o,35,991

2021-12-29,Mahabubnagar,rainy,18,5,15,158,8.3,e,55,1174

2021-12-28,Mahabubnagar,hurricane,11,2,7,79,8.7,o,10,987

2021-12-27,Mahabubnagar,sunny,10,0,6,0,6.5,no,19,1143

2021-12-26,Mahabubnagar,tornado,25,6,17,0,13.2,o,45,1116

2021-12-25,Mahabubnagar,foggy,29,6,22,0,14.5,no,44,997

2021-12-24,Mahabubnagar,sunny,17,5,11,0,12.3,ne,53,1029

2021-12-23,Mahabubnagar,sunny,10,2,7,0,2.9,so,22,1173

2021-12-22,Mahabubnagar,sunny,15,0,8,0,9.7,s,43,989

2021-12-21,Mahabubnagar,sunny,28,14,23,0,9.8,se,58,996

2021-12-20,Mahabubnagar,rainy,16,2,6,23,11.8,n,26,1147

2021-12-19,Mahabubnagar,rainy,14,6,9,33,2.2,o,48,983

2021-12-18,Mahabubnagar,sunny,30,15,20,0,11.0,o,30,1115

2021-12-17,Mahabubnagar,partially cloudy,27,19,22,0,1.9,e,19,1043

2021-12-16,Mahabubnagar,rainy,23,12,20,41,1.1,se,49,1040

2021-12-15,Mahabubnagar,rainy,29,8,11,73,9.1,s,22,1178

2021-12-14,Mahabubnagar,rainy,11,2,5,57,2.5,n,39,1107

2021-12-13,Mahabubnagar,cloudy,16,6,10,0,1.3,so,33,1064

2021-12-12,Mahabubnagar,partially cloudy,12,2,7,0,9.2,ne,23,958

2021-12-11,Mahabubnagar,sunny,18,1,12,0,13.4,e,21,1197

2021-12-10,Mahabubnagar,sunny,14,1,11,0,9.3,n,10,965

2021-12-09,Mahabubnagar,rainy,25,7,14,145,13.9,s,47,1003

2021-12-08,Mahabubnagar,partially cloudy,13,3,8,0,14.5,o,68,989

2021-12-07,Mahabubnagar,rainy,26,8,12,107,4.1,n,64,1045

2021-12-06,Mahabubnagar,cloudy,11,0,3,0,1.0,se,45,1137

2021-12-05,Mahabubnagar,sunny,25,15,19,0,14.6,o,69,1026

2021-12-04,Mahabubnagar,sunny,24,2,8,0,0.9,so,19,1126

2021-12-03,Mahabubnagar,rainy,19,7,11,147,8.4,s,47,954

2021-12-02,Mahabubnagar,partially cloudy,29,2,23,0,10.3,ne,15,1096

2021-12-01,Mahabubnagar,foggy,15,6,9,0,12.6,ne,51,1024

2021-11-30,Mahabubnagar,tornado,29,9,21,0,14.1,so,21,978

2021-11-29,Mahabubnagar,sunny,11,3,7,0,14.9,e,17,980

2021-11-28,Mahabubnagar,rainy,29,3,26,99,10.9,ne,53,1029

2021-11-27,Mahabubnagar,partially cloudy,24,3,20,0,13.9,ne,43,1176

2021-11-26,Mahabubnagar,sunny,30,6,15,0,11.7,s,33,1168

2021-11-25,Mahabubnagar,rainy,30,6,14,21,8.8,no,60,1001

2021-11-24,Mahabubnagar,sunny,21,2,10,0,1.0,so,26,984

2021-11-23,Mahabubnagar,rainy,22,0,12,197,2.3,e,22,1094

2021-11-22,Mahabubnagar,tornado,11,1,7,0,4.2,n,10,1035

2021-11-21,Mahabubnagar,sunny,22,4,7,0,3.7,o,59,1082

2021-11-20,Mahabubnagar,hurricane,25,15,19,104,1.9,n,13,1039

2021-11-19,Mahabubnagar,sunny,12,3,8,0,11.1,n,26,1157

2021-11-18,Mahabubnagar,foggy,30,14,25,0,7.7,o,54,1053

2021-11-17,Mahabubnagar,stormy,21,10,17,139,2.0,se,64,1060

2021-11-16,Mahabubnagar,partially cloudy,27,18,23,0,4.2,so,68,1108

2021-11-15,Mahabubnagar,rainy,21,1,6,127,8.3,no,56,1025

2021-11-14,Mahabubnagar,tornado,28,2,23,0,4.4,so,42,1044

2021-11-13,Mahabubnagar,partially cloudy,22,1,6,0,1.9,ne,14,1072

2021-11-12,Mahabubnagar,sunny,17,4,11,0,4.0,o,57,1109

2021-11-11,Mahabubnagar,partially cloudy,30,13,26,0,0.5,so,63,1160

2021-11-10,Mahabubnagar,sunny,25,4,15,0,12.5,n,55,1173

2021-11-09,Mahabubnagar,partially cloudy,26,12,15,0,5.8,o,47,1074

2021-11-08,Mahabubnagar,sunny,27,16,19,0,9.2,e,58,1098

2021-11-07,Mahabubnagar,sunny,23,10,20,0,4.8,se,30,965

2021-11-06,Mahabubnagar,rainy,23,7,14,95,9.4,so,62,973

2021-11-05,Mahabubnagar,rainy,26,3,12,41,12.0,ne,20,972

2021-11-04,Mahabubnagar,sunny,20,11,17,0,7.4,se,50,1159

2021-11-03,Mahabubnagar,hurricane,28,5,14,95,7.3,no,65,1015

2021-11-02,Mahabubnagar,sunny,24,3,11,0,11.0,e,47,1147

2021-11-01,Mahabubnagar,partially cloudy,15,3,9,0,4.0,se,53,1114

2021-10-31,Mahabubnagar,rainy,19,2,14,180,14.2,so,49,1097

2021-10-30,Mahabubnagar,sunny,12,4,9,0,7.8,o,54,1029

2021-10-29,Mahabubnagar,hurricane,30,17,20,168,5.3,no,63,1091

2021-10-28,Mahabubnagar,partially cloudy,29,17,26,0,3.4,no,51,1140

2021-10-27,Mahabubnagar,rainy,27,14,22,27,3.3,se,20,958

2021-10-26,Mahabubnagar,foggy,28,14,25,0,11.2,so,23,963

2021-10-25,Mahabubnagar,partially cloudy,19,10,16,0,10.6,o,17,1011

2021-10-24,Mahabubnagar,hurricane,12,1,8,67,4.3,o,65,1115

2021-10-23,Mahabubnagar,partially cloudy,21,12,15,0,8.6,s,41,1067

2021-10-22,Mahabubnagar,sunny,12,1,8,0,1.5,no,44,1189

2021-10-21,Mahabubnagar,partially cloudy,27,7,11,0,10.0,e,11,1125

2021-10-20,Mahabubnagar,partially cloudy,14,3,10,0,8.0,o,64,1079

2021-10-19,Mahabubnagar,stormy,28,13,19,98,9.4,s,53,966

2021-10-18,Mahabubnagar,sunny,17,9,13,0,2.8,so,19,996

2021-10-17,Mahabubnagar,partially cloudy,17,3,13,0,7.9,e,56,1133

2021-10-16,Mahabubnagar,sunny,25,11,21,0,4.0,e,35,1048

2021-10-15,Mahabubnagar,rainy,24,14,20,81,7.9,ne,49,1162

2021-10-14,Mahabubnagar,rainy,29,10,19,104,7.3,o,39,1098

2021-10-13,Mahabubnagar,partially cloudy,19,7,13,0,6.8,n,15,1127

2021-10-12,Mahabubnagar,sunny,21,5,18,0,7.7,o,39,1179

2021-10-11,Mahabubnagar,partially cloudy,30,11,23,0,7.4,no,60,1102

2021-10-10,Mahabubnagar,sunny,26,3,7,0,1.1,ne,27,1174

2021-10-09,Mahabubnagar,rainy,17,3,14,168,9.8,no,13,1153

2021-10-08,Mahabubnagar,partially cloudy,21,9,15,0,11.8,se,48,1101

2021-10-07,Mahabubnagar,rainy,28,2,17,178,9.5,n,24,1085

2021-10-06,Mahabubnagar,cloudy,27,0,21,0,4.2,s,57,1067

2021-10-05,Mahabubnagar,partially cloudy,16,4,11,0,1.2,e,39,1187

2021-10-04,Mahabubnagar,rainy,26,7,11,97,1.0,e,57,964

2021-10-03,Mahabubnagar,rainy,27,17,22,29,8.5,no,20,1039

2021-10-02,Mahabubnagar,sunny,18,5,10,0,5.3,o,64,1046

2021-10-01,Mahabubnagar,sunny,13,0,3,0,8.2,o,39,1098

2021-09-30,Mahabubnagar,sunny,25,1,7,0,1.9,o,15,994

2021-09-29,Mahabubnagar,rainy,30,21,24,49,11.4,n,15,1052

2021-09-28,Mahabubnagar,sunny,11,0,4,0,3.9,ne,26,969

2021-09-27,Mahabubnagar,stormy,28,1,6,183,6.7,so,15,993

2021-09-26,Mahabubnagar,cloudy,18,8,15,0,6.1,ne,14,1117

2021-09-25,Mahabubnagar,partially cloudy,27,6,10,0,9.8,so,48,1189

2021-09-24,Mahabubnagar,partially cloudy,24,3,16,0,11.1,e,45,951

2021-09-23,Mahabubnagar,sunny,16,5,12,0,13.7,ne,29,1085

2021-09-22,Mahabubnagar,partially cloudy,15,1,10,0,11.6,no,39,1031

2021-09-21,Mahabubnagar,rainy,16,7,10,70,5.2,no,64,1013

2021-09-20,Mahabubnagar,cloudy,10,0,5,0,6.7,n,67,967

2021-09-19,Mahabubnagar,sunny,11,3,7,0,14.6,no,65,1169

2021-09-18,Mahabubnagar,partially cloudy,27,1,6,0,9.4,n,50,1122

2021-09-17,Mahabubnagar,partially cloudy,27,1,13,0,12.4,s,39,1030

2021-09-16,Mahabubnagar,sunny,10,0,6,0,12.3,se,70,1017

2021-09-15,Mahabubnagar,rainy,23,8,13,154,6.9,se,11,972

2021-09-14,Mahabubnagar,rainy,23,0,6,16,10.9,s,63,962

2021-09-13,Mahabubnagar,sunny,28,0,15,0,12.3,so,53,1045

2021-09-12,Mahabubnagar,rainy,14,5,11,183,13.6,o,64,1196

2021-09-11,Mahabubnagar,partially cloudy,30,10,27,0,13.4,n,13,1075

2021-09-10,Mahabubnagar,rainy,15,1,7,48,12.5,o,52,1097

2021-09-09,Mahabubnagar,foggy,18,9,13,0,2.2,so,15,1158

2021-09-08,Mahabubnagar,rainy,16,6,9,78,11.9,n,63,1035

2021-09-07,Mahabubnagar,sunny,11,3,7,0,5.7,o,53,1049

2021-09-06,Mahabubnagar,sunny,22,1,11,0,3.4,no,16,1052

2021-09-05,Mahabubnagar,tornado,30,18,21,0,10.5,so,50,970

2021-09-04,Mahabubnagar,cloudy,26,9,19,0,8.8,e,69,1049

2021-09-03,Mahabubnagar,rainy,10,0,7,132,1.6,se,65,1162

2021-09-02,Mahabubnagar,partially cloudy,11,1,8,0,8.9,s,16,994

2021-09-01,Mahabubnagar,sunny,12,0,6,0,10.4,e,21,1127

2021-08-31,Mahabubnagar,cloudy,23,3,17,0,6.2,n,16,1113

2021-08-30,Mahabubnagar,rainy,10,0,6,153,6.2,e,29,1072

2021-08-29,Mahabubnagar,rainy,21,3,8,124,4.0,no,12,1047

2021-08-28,Mahabubnagar,sunny,11,2,8,0,5.4,se,36,1131

2021-08-27,Mahabubnagar,partially cloudy,15,1,9,0,13.8,no,22,1052

2021-08-26,Mahabubnagar,sunny,23,1,11,0,2.9,so,16,1021

2021-08-25,Mahabubnagar,foggy,23,15,19,0,7.2,so,66,1089

2021-08-24,Mahabubnagar,partially cloudy,24,11,14,0,2.7,o,68,987

2021-08-23,Mahabubnagar,rainy,25,14,22,191,9.6,no,58,1187

2021-08-22,Mahabubnagar,partially cloudy,10,2,7,0,7.1,o,70,987

2021-08-21,Mahabubnagar,partially cloudy,19,6,12,0,12.6,s,33,1136

2021-08-20,Mahabubnagar,sunny,20,0,15,0,2.7,ne,55,974

2021-08-19,Mahabubnagar,rainy,22,2,6,164,13.3,no,66,1087

2021-08-18,Mahabubnagar,sunny,18,7,15,0,13.9,se,21,1111

2021-08-17,Mahabubnagar,sunny,23,12,18,0,5.8,o,22,1109

2021-08-16,Mahabubnagar,partially cloudy,14,6,11,0,9.0,n,50,1066

2021-08-15,Mahabubnagar,rainy,16,2,11,143,6.0,so,38,1023

2021-08-14,Mahabubnagar,rainy,23,4,16,115,9.7,so,62,1012

2021-08-13,Mahabubnagar,rainy,20,10,16,65,11.5,s,59,1179

2021-08-12,Mahabubnagar,rainy,26,3,10,90,4.4,n,44,1011

2021-08-11,Mahabubnagar,hurricane,27,1,16,34,7.9,no,17,1033

2021-08-10,Mahabubnagar,tornado,18,5,14,0,13.0,so,50,1134

2021-08-09,Mahabubnagar,partially cloudy,10,0,3,0,7.2,se,70,1104

2021-08-08,Mahabubnagar,rainy,22,8,19,83,7.9,n,19,977

2021-08-07,Mahabubnagar,cloudy,21,7,13,0,3.7,se,22,1102

2021-08-06,Mahabubnagar,partially cloudy,11,0,5,0,12.3,ne,69,1109

2021-08-05,Mahabubnagar,rainy,24,2,15,178,4.8,ne,24,1087

2021-08-04,Mahabubnagar,sunny,16,2,8,0,6.0,no,28,1144

2021-08-03,Mahabubnagar,foggy,29,3,7,0,6.6,no,39,1157

2021-08-02,Mahabubnagar,sunny,16,2,10,0,11.4,ne,58,996

2021-08-01,Mahabubnagar,sunny,25,12,17,0,4.3,se,17,1098

2021-07-31,Mahabubnagar,partially cloudy,23,2,12,0,13.2,ne,32,1142

2021-07-30,Mahabubnagar,sunny,13,2,8,0,11.1,ne,41,1039

2021-07-29,Mahabubnagar,rainy,13,0,3,178,1.2,so,18,1116

2021-07-28,Mahabubnagar,sunny,25,0,17,0,10.7,o,27,1068

2021-07-27,Mahabubnagar,partially cloudy,18,8,12,0,7.0,no,47,980

2021-07-26,Mahabubnagar,sunny,10,0,6,0,3.3,no,38,1188

2021-07-25,Mahabubnagar,rainy,12,4,9,110,11.6,e,64,971

2021-07-24,Mahabubnagar,hurricane,18,1,13,94,9.6,e,60,1137

2021-07-23,Mahabubnagar,tornado,26,18,22,0,6.5,n,32,1002

2021-07-22,Mahabubnagar,sunny,20,7,17,0,14.5,so,33,1177

2021-07-21,Mahabubnagar,sunny,13,5,9,0,8.1,s,32,984

2021-07-20,Mahabubnagar,foggy,26,12,23,0,14.6,n,43,953

2021-07-19,Mahabubnagar,rainy,23,12,20,26,2.9,n,35,969

2021-07-18,Mahabubnagar,sunny,30,8,18,0,9.4,s,49,1170

2021-07-17,Mahabubnagar,rainy,26,0,3,174,2.6,se,14,971

2021-07-16,Mahabubnagar,cloudy,19,0,7,0,9.1,no,37,1145

2021-07-15,Mahabubnagar,rainy,28,18,24,181,8.3,ne,61,1180

2021-07-14,Mahabubnagar,cloudy,21,8,13,0,1.4,no,69,1178

2021-07-13,Mahabubnagar,sunny,16,2,6,0,6.7,so,11,971

2021-07-12,Mahabubnagar,sunny,21,7,18,0,2.6,n,20,1149

2021-07-11,Mahabubnagar,tornado,15,7,11,0,5.9,no,62,1040

2021-07-10,Mahabubnagar,foggy,25,8,19,0,6.1,so,15,1146

2021-07-09,Mahabubnagar,sunny,22,6,11,0,12.2,se,56,1077

2021-07-08,Mahabubnagar,sunny,21,13,18,0,13.1,n,55,1091

2021-07-07,Mahabubnagar,rainy,23,7,20,191,8.4,so,10,1181

2021-07-06,Mahabubnagar,rainy,13,4,7,29,10.7,se,47,1050

2021-07-05,Mahabubnagar,sunny,17,9,12,0,2.8,se,25,1027

2021-07-04,Mahabubnagar,sunny,12,3,8,0,5.7,o,64,955

2021-07-03,Mahabubnagar,sunny,24,7,17,0,5.2,se,25,1102

2021-07-02,Mahabubnagar,partially cloudy,16,8,11,0,7.5,e,68,1038

2021-07-01,Mahabubnagar,rainy,23,7,13,79,2.5,se,31,1095

2021-06-30,Mahabubnagar,sunny,25,11,21,0,11.1,n,59,1146

2021-06-29,Mahabubnagar,stormy,14,1,5,190,12.0,s,23,1129

2021-06-28,Mahabubnagar,hurricane,17,1,5,142,1.8,so,64,1084

2021-06-27,Mahabubnagar,partially cloudy,18,2,13,0,7.2,s,26,1019

2021-06-26,Mahabubnagar,rainy,21,1,11,105,8.2,s,21,1044

2021-06-25,Mahabubnagar,rainy,10,1,6,60,4.3,so,46,1043

2021-06-24,Mahabubnagar,sunny,24,9,20,0,12.0,ne,30,1098

2021-06-23,Mahabubnagar,sunny,27,12,22,0,9.2,se,65,1084

2021-06-22,Mahabubnagar,partially cloudy,13,2,7,0,8.2,e,18,995

2021-06-21,Mahabubnagar,partially cloudy,15,7,11,0,14.4,s,34,979

2021-06-20,Mahabubnagar,rainy,27,1,8,142,14.2,s,37,1105

2021-06-19,Mahabubnagar,sunny,24,4,20,0,5.0,so,17,1014

2021-06-18,Mahabubnagar,hurricane,21,12,15,124,5.2,se,40,1149

2021-06-17,Mahabubnagar,cloudy,22,3,6,0,5.5,s,56,963

2021-06-16,Mahabubnagar,cloudy,23,9,14,0,5.9,n,47,970

2021-06-15,Mahabubnagar,rainy,12,3,7,76,5.8,ne,60,1089

2021-06-14,Mahabubnagar,partially cloudy,11,3,6,0,4.8,e,16,1139

2021-06-13,Mahabubnagar,sunny,26,7,13,0,0.7,no,29,1117

2021-06-12,Mahabubnagar,sunny,26,11,18,0,14.4,ne,38,1139

2021-06-11,Mahabubnagar,sunny,16,6,11,0,9.5,s,31,1111

2021-06-10,Mahabubnagar,foggy,17,2,11,0,12.1,s,40,1162

2021-06-09,Mahabubnagar,cloudy,16,6,13,0,6.4,no,35,1014

2021-06-08,Mahabubnagar,partially cloudy,29,4,22,0,13.2,n,50,1168

2021-06-07,Mahabubnagar,sunny,21,12,17,0,2.8,so,59,1193

2021-06-06,Mahabubnagar,partially cloudy,26,16,21,0,2.6,se,10,1134

2021-06-05,Mahabubnagar,sunny,24,2,8,0,3.3,so,22,1146

2021-06-04,Mahabubnagar,rainy,19,3,11,46,3.9,e,14,1073

2021-06-03,Mahabubnagar,partially cloudy,23,5,19,0,8.8,no,68,1193

2021-06-02,Mahabubnagar,sunny,30,15,26,0,3.9,no,67,1065

2021-06-01,Mahabubnagar,stormy,22,13,19,23,11.7,no,31,1097

2021-05-31,Mahabubnagar,rainy,10,0,3,54,13.9,s,31,1156

2021-05-30,Mahabubnagar,partially cloudy,22,11,17,0,8.6,se,16,1179

2021-05-29,Mahabubnagar,cloudy,12,4,7,0,7.9,no,16,1099

2021-05-28,Mahabubnagar,cloudy,26,14,18,0,5.2,so,21,965

2021-05-27,Mahabubnagar,sunny,13,2,7,0,11.6,e,55,1038

2021-05-26,Mahabubnagar,rainy,21,4,13,10,13.5,ne,70,1066

2021-05-25,Mahabubnagar,rainy,30,8,19,60,9.2,s,42,951

2021-05-24,Mahabubnagar,rainy,25,10,19,31,0.7,e,40,1012

2021-05-23,Mahabubnagar,rainy,21,5,14,126,0.9,s,57,951

2021-05-22,Mahabubnagar,sunny,10,1,4,0,5.1,o,29,1115

2021-05-21,Mahabubnagar,rainy,28,17,22,65,14.3,ne,28,998

2021-05-20,Mahabubnagar,rainy,21,5,13,22,8.1,so,53,1166

2021-05-19,Mahabubnagar,sunny,26,4,13,0,13.8,so,18,1030

2021-05-18,Mahabubnagar,partially cloudy,27,5,14,0,14.5,se,57,1026

2021-05-17,Mahabubnagar,partially cloudy,22,13,17,0,2.3,s,55,1047

2021-05-16,Mahabubnagar,rainy,13,3,9,45,2.2,e,13,1115

2021-05-15,Mahabubnagar,sunny,23,14,19,0,1.4,o,34,1002

2021-05-14,Mahabubnagar,sunny,14,0,10,0,12.2,e,28,953

2021-05-13,Mahabubnagar,partially cloudy,30,19,25,0,11.9,no,19,1020

2021-05-12,Mahabubnagar,sunny,13,2,6,0,11.9,no,47,1127

2021-05-11,Mahabubnagar,sunny,25,8,22,0,14.4,se,36,1003

2021-05-10,Mahabubnagar,partially cloudy,17,8,12,0,6.4,e,45,1190

2021-05-09,Mahabubnagar,rainy,14,3,7,154,8.3,s,52,1164

2021-05-08,Mahabubnagar,sunny,19,11,14,0,3.2,se,70,1091

2021-05-07,Mahabubnagar,partially cloudy,25,17,22,0,2.3,e,60,1117

2021-05-06,Mahabubnagar,sunny,17,4,11,0,3.4,o,57,1108

2021-05-05,Mahabubnagar,rainy,30,10,18,40,12.4,no,34,992

2021-05-04,Mahabubnagar,sunny,12,2,9,0,5.0,o,69,994

2021-05-03,Mahabubnagar,partially cloudy,17,6,12,0,14.7,s,43,1176

2021-05-02,Mahabubnagar,partially cloudy,17,1,14,0,9.7,n,65,965

2021-05-01,Mahabubnagar,sunny,12,1,4,0,4.8,s,37,1161

2021-04-30,Mahabubnagar,cloudy,13,0,10,0,4.1,no,42,1059

2021-04-29,Mahabubnagar,rainy,12,1,6,106,10.1,so,31,1126

2021-04-28,Mahabubnagar,rainy,22,8,17,97,7.3,e,27,1019

2021-04-27,Mahabubnagar,stormy,14,3,9,128,5.8,o,59,1188

2021-04-26,Mahabubnagar,rainy,29,1,14,40,8.3,ne,21,1176

2021-04-25,Mahabubnagar,sunny,21,4,8,0,14.6,o,43,1030

2021-04-24,Mahabubnagar,sunny,12,3,8,0,6.8,no,57,959

2021-04-23,Mahabubnagar,rainy,11,2,7,143,1.2,so,18,1135

2021-04-22,Mahabubnagar,sunny,13,0,9,0,3.9,so,61,1098

2021-04-21,Mahabubnagar,sunny,28,5,23,0,8.9,e,65,1070

2021-04-20,Mahabubnagar,sunny,15,5,11,0,8.6,se,56,1098

2021-04-19,Mahabubnagar,partially cloudy,19,7,10,0,1.5,ne,21,997

2021-04-18,Mahabubnagar,partially cloudy,21,2,12,0,8.6,e,52,977

2021-04-17,Mahabubnagar,sunny,16,8,13,0,4.8,se,16,980

2021-04-16,Mahabubnagar,rainy,22,14,19,73,3.7,e,52,1107

2021-04-15,Mahabubnagar,hurricane,20,11,14,119,10.1,o,28,1140

2021-04-14,Mahabubnagar,hurricane,15,0,6,77,3.4,ne,17,1127

2021-04-13,Mahabubnagar,rainy,29,0,14,32,10.7,se,20,1117

2021-04-12,Mahabubnagar,foggy,26,10,22,0,7.4,se,12,1142

2021-04-11,Mahabubnagar,sunny,13,5,9,0,11.8,no,63,954

2021-04-10,Mahabubnagar,sunny,16,0,9,0,9.3,o,42,1011

2021-04-09,Mahabubnagar,sunny,30,14,17,0,2.4,n,17,1035

2021-04-08,Mahabubnagar,rainy,13,2,5,143,13.8,se,39,988

2021-04-07,Mahabubnagar,rainy,12,4,7,89,10.0,n,54,1168

2021-04-06,Mahabubnagar,sunny,12,4,8,0,9.4,e,69,1035

2021-04-05,Mahabubnagar,sunny,23,14,17,0,7.5,ne,48,1149

2021-04-04,Mahabubnagar,hurricane,20,3,12,19,14.1,so,36,993

2021-04-03,Mahabubnagar,rainy,24,9,16,180,6.4,e,18,1090

2021-04-02,Mahabubnagar,sunny,14,2,6,0,6.0,ne,43,984

2021-04-01,Mahabubnagar,sunny,25,3,18,0,8.5,s,51,1105

2021-03-31,Mahabubnagar,sunny,25,5,21,0,6.4,o,67,953

2021-03-30,Mahabubnagar,partially cloudy,20,9,14,0,5.4,no,43,974

2021-03-29,Mahabubnagar,sunny,25,13,17,0,1.0,o,61,1144

2021-03-28,Mahabubnagar,rainy,11,0,5,181,4.1,ne,12,1078

2021-03-27,Mahabubnagar,rainy,15,6,10,160,10.4,e,22,1039

2021-03-26,Mahabubnagar,sunny,16,0,3,0,11.7,n,40,1087

2021-03-25,Mahabubnagar,cloudy,28,20,25,0,7.1,n,45,1010

2021-03-24,Mahabubnagar,sunny,11,0,7,0,12.3,n,35,1122

2021-03-23,Mahabubnagar,cloudy,21,6,15,0,9.4,no,18,1103

2021-03-22,Mahabubnagar,partially cloudy,19,3,16,0,1.0,se,15,1063

2021-03-21,Mahabubnagar,partially cloudy,21,1,5,0,4.1,o,49,1197

2021-03-20,Mahabubnagar,rainy,21,11,15,110,10.8,e,22,1024

2021-03-19,Mahabubnagar,sunny,28,10,14,0,3.8,se,61,972

2021-03-18,Mahabubnagar,sunny,18,3,12,0,5.6,so,21,1198

2021-03-17,Mahabubnagar,sunny,24,7,11,0,14.0,ne,70,951

2021-03-16,Mahabubnagar,stormy,28,1,9,193,0.9,o,70,1123

2021-03-15,Mahabubnagar,partially cloudy,13,0,7,0,14.9,so,60,1084

2021-03-14,Mahabubnagar,sunny,19,4,16,0,13.7,ne,12,1121

2021-03-13,Mahabubnagar,partially cloudy,16,2,9,0,0.9,ne,49,1015

2021-03-12,Mahabubnagar,rainy,26,7,13,28,6.5,se,29,1069

2021-03-11,Mahabubnagar,tornado,13,3,9,0,6.1,ne,52,1120

2021-03-10,Mahabubnagar,partially cloudy,30,20,23,0,0.6,se,20,1132

2021-03-09,Mahabubnagar,sunny,20,7,17,0,2.3,e,24,1081

2021-03-08,Mahabubnagar,partially cloudy,14,6,10,0,4.5,s,18,1034

2021-03-07,Mahabubnagar,rainy,11,0,5,33,8.3,o,16,1061

2021-03-06,Mahabubnagar,rainy,21,8,15,58,0.7,e,30,1009

