date,city,weather,t_max,t_min,t_avg,rain_mm,windSpeed,windDirection,humidity,pressure
2021-02-08,Mahabubnagar,partially cloudy,16,3,6,0,13.7,n,11,1056
2021-02-07,Mahabubnagar,partially cloudy,23,11,17,0,10.8,no,35,981
2021-02-06,Mahabubnagar,stormy,16,6,9,108,1.4,o,27,1007
2021-02-05,Mahabubnagar,sunny,10,1,5,0,11.7,se,66,1058
2021-02-04,Mahabubnagar,stormy,12,3,8,113,2.4,e,12,971
2021-02-03,Mahabubnagar,rainy,16,3,10,162,9.1,o,20,1100
2021-02-02,Mahabubnagar,sunny,29,13,24,0,2.3,s,50,1081
2021-02-01,Mahabubnagar,rainy,22,0,4,116,11.4,so,35,1075
2021-01-31,Mahabubnagar,sunny,27,19,24,0,8.1,e,39,968
2021-01-30,Mahabubnagar,cloudy,21,4,15,0,3.7,s,24,1043
2021-01-29,Mahabubnagar,sunny,27,7,16,0,1.7,no,60,1189
2021-01-28,Mahabubnagar,sunny,20,2,8,0,2.7,e,13,1105
2021-01-27,Mahabubnagar,sunny,12,0,4,0,11.6,n,39,1138
2022-01-26,Nalgonda,tornado,21,3,7,0,11.8,ne,56,990
2022-01-25,Nalgonda,rainy,29,10,16,23,14.3,so,20,1122
2022-01-24,Nalgonda,partially cloudy,28,15,22,0,3.6,ne,43,1165
2022-01-23,Nalgonda,partially cloudy,10,1,6,0,9.4,o,49,1162
2022-01-22,Nalgonda,sunny,12,0,9,0,4.2,n,33,1008
2022-01-21,Nalgonda,cloudy,21,1,14,0,13.9,n,58,1123
2022-01-20,Nalgonda,partially cloudy,30,7,13,0,3.9,n,43,1043
2022-01-19,Nalgonda,hurricane,18,4,13,79,4.3,no,11,1020
2022-01-18,Nalgonda,sunny,27,18,24,0,3.8,no,29,1031
2022-01-17,Nalgonda,rainy,18,10,14,95,3.5,no,30,981
2022-01-16,Nalgonda,sunny,11,3,6,0,4.1,s,63,1166
2022-01-15,Nalgonda,rainy,13,3,7,83,10.9,se,14,1005
2022-01-14,Nalgonda,partially cloudy,23,9,13,0,5.3,so,21,1072
2022-01-13,Nalgonda,cloudy,24,0,6,0,5.2,e,65,1022
2022-01-12,Nalgonda,partially cloudy,14,3,9,0,13.5,so,60,1138
2022-01-11,Nalgonda,sunny,27,14,23,0,5.9,e,24,969
2022-01-10,Nalgonda,cloudy,22,1,16,0,3.9,n,27,970
2022-01-09,Nalgonda,partially cloudy,15,5,10,0,1.0,s,27,981
2022-01-08,Nalgonda,sunny,12,2,8,0,2.9,e,49,1128
2022-01-07,Nalgonda,cloudy,25,13,19,0,2.8,se,41,1142
2022-01-06,Nalgonda,sunny,16,5,9,0,12.8,no,31,1096
2022-01-05,Nalgonda,sunny,10,2,5,0,1.1,s,53,1132
2022-01-04,Nalgonda,sunny,27,14,22,0,2.0,ne,46,1107
2022-01-03,Nalgonda,partially cloudy,22,11,16,0,13.3,ne,20,998
2022-01-02,Nalgonda,sunny,20,8,15,0,9.1,so,11,1100
2022-01-01,Nalgonda,sunny,27,18,21,0,12.4,s,28,1015
2021-12-31,Nalgonda,tornado,14,1,11,0,6.3,o,24,1053
2021-12-30,Nalgonda,rainy,25,12,15,189,4.9,o,33,1139
2021-12-29,Nalgonda,rainy,20,1,13,41,13.0,ne,18,962
2021-12-28,Nalgonda,sunny,16,0,12,0,12.3,ne,35,1016
2021-12-27,Nalgonda,partially cloudy,13,1,8,0,14.8,n,49,1060
2021-12-26,Nalgonda,sunny,12,1,9,0,11.0,e,52,982
2021-12-25,Nalgonda,rainy,17,3,13,178,12.9,s,59,1065
2021-12-24,Nalgonda,foggy,20,8,11,0,3.5,se,49,950
2021-12-23,Nalgonda,sunny,28,19,25,0,2.1,o,16,1092
2021-12-22,Nalgonda,partially cloudy,12,4,9,0,12.9,se,32,1042
2021-12-21,Nalgonda,hurricane,24,15,18,179,12.5,n,60,979
2021-12-20,Nalgonda,sunny,16,8,11,0,1.3,n,20,1000
2021-12-19,Nalgonda,sunny,11,3,6,0,9.4,ne,21,950
2021-12-18,Nalgonda,rainy,28,10,17,123,1.8,n,24,1081
2021-12-17,Nalgonda,rainy,30,16,21,52,2.0,e,46,1089
2021-12-16,Nalgonda,rainy,23,0,8,88,8.7,no,36,1179
2021-12-15,Nalgonda,partially cloudy,14,5,10,0,2.6,s,33,1093
2021-12-14,Nalgonda,partially cloudy,19,2,13,0,8.6,se,12,1136
2021-12-13,Nalgonda,sunny,12,3,7,0,10.6,no,51,1154
2021-12-12,Nalgonda,cloudy,12,1,9,0,14.7,se,34,1120
2021-12-11,Nalgonda,rainy,28,17,25,62,4.8,so,24,1173
2021-12-10,Nalgonda,sunny,30,21,25,0,7.9,ne,69,980
2021-12-09,Nalgonda,partially cloudy,30,18,22,0,4.2,o,61,953
2021-12-08,Nalgonda,rainy,16,8,12,48,7.7,no,37,1019
2021-12-07,Nalgonda,sunny,28,2,21,0,12.0,no,63,1200
2021-12-06,Nalgonda,rainy,26,1,6,13,12.2,se,68,1162
2021-12-05,Nalgonda,hurricane,10,0,4,53,14.4,so,57,972
2021-12-04,Nalgonda,sunny,11,2,6,0,7.0,o,48,1103
2021-12-03,Nalgonda,sunny,11,1,4,0,11.9,n,54,1024
2021-12-02,Nalgonda,rainy,16,7,13,139,4.8,s,69,1128
2021-12-01,Nalgonda,partially cloudy,27,2,20,0,11.0,no,23,1189
2021-11-30,Nalgonda,sunny,18,5,13,0,11.4,o,68,1102
2021-11-29,Nalgonda,cloudy,22,11,19,0,4.8,e,41,1087
2021-11-28,Nalgonda,cloudy,25,10,13,0,14.5,n,63,1097
2021-11-27,Nalgonda,rainy,25,8,22,57,5.0,o,30,1081
2021-11-26,Nalgonda,sunny,22,14,17,0,2.5,so,30,1048
2021-11-25,Nalgonda,stormy,25,10,16,34,2.1,o,29,1153
2021-11-24,Nalgonda,sunny,11,2,8,0,3.5,no,55,1195
2021-11-23,Nalgonda,partially cloudy,17,6,14,0,7.6,s,34,989
2021-11-22,Nalgonda,sunny,15,5,8,0,9.0,so,44,1166
2021-11-21,Nalgonda,rainy,23,2,11,103,12.9,so,31,1064
2021-11-20,Nalgonda,sunny,17,5,13,0,14.5,s,55,1199
2021-11-19,Nalgonda,sunny,27,8,22,0,11.5,so,49,1106
2021-11-18,Nalgonda,rainy,22,1,11,131,2.7,ne,63,1145
2021-11-17,Nalgonda,rainy,20,9,12,190,11.7,s,31,964
2021-11-16,Nalgonda,rainy,10,0,7,116,6.2,so,49,1142
2021-11-15,Nalgonda,hurricane,13,4,9,86,9.7,n,43,1119
2021-11-14,Nalgonda,rainy,17,9,12,26,10.5,no,14,1085
2021-11-13,Nalgonda,sunny,28,13,23,0,11.8,o,48,1020
2021-11-12,Nalgonda,partially cloudy,28,17,22,0,12.6,e,67,1125
2021-11-11,Nalgonda,rainy,10,0,5,72,9.6,n,28,1123
2021-11-10,Nalgonda,partially cloudy,15,5,9,0,9.5,n,52,1149
2021-11-09,Nalgonda,sunny,21,2,12,0,10.3,s,14,997
2021-11-08,Nalgonda,rainy,11,1,4,156,4.3,e,66,1086
2021-11-07,Nalgonda,sunny,17,7,14,0,7.1,s,44,1141
2021-11-06,Nalgonda,sunny,23,0,6,0,10.5,se,29,1067
2021-11-05,Nalgonda,hurricane,20,10,16,186,1.6,n,25,1137
2021-11-04,Nalgonda,sunny,10,2,6,0,10.3,o,67,967
2021-11-03,Nalgonda,rainy,15,5,12,85,13.9,n,35,1022
2021-11-02,Nalgonda,partially cloudy,14,2,7,0,1.2,ne,56,1092
2021-11-01,Nalgonda,sunny,14,3,6,0,10.5,s,32,958
2021-10-31,Nalgonda,hurricane,30,2,9,163,14.0,e,63,1148
2021-10-30,Nalgonda,sunny,19,3,16,0,10.6,ne,32,1174
2021-10-29,Nalgonda,partially cloudy,30,20,27,0,5.6,o,21,1048
2021-10-28,Nalgonda,sunny,28,19,24,0,12.0,so,24,1080
2021-10-27,Nalgonda,cloudy,13,1,7,0,0.8,no,40,1163
2021-10-26,Nalgonda,sunny,25,2,22,0,3.2,ne,43,982
2021-10-25,Nalgonda,partially cloudy,12,0,3,0,2.7,ne,25,987
2021-10-24,Nalgonda,rainy,16,2,12,121,0.7,no,64,1181
2021-10-23,Nalgonda,stormy,29,9,22,9,14.0,s,18,1115
2021-10-22,Nalgonda,sunny,26,14,18,0,0.5,o,30,1082
2021-10-21,Nalgonda,rainy,29,16,22,104,12.3,se,57,1019
2021-10-20,Nalgonda,sunny,30,6,10,0,10.8,s,58,1020
2021-10-19,Nalgonda,sunny,11,1,8,0,7.5,s,54,1104
2021-10-18,Nalgonda,rainy,23,1,14,25,0.6,o,48,1106
2021-10-17,Nalgonda,rainy,21,4,17,19,8.6,ne,60,997
2021-10-16,Nalgonda,sunny,13,1,9,0,4.2,so,60,1072
2021-10-15,Nalgonda,hurricane,10,2,6,58,10.1,se,63,1179
2021-10-14,Nalgonda,rainy,27,13,22,34,4.2,ne,50,1004
2021-10-13,Nalgonda,sunny,17,6,9,0,9.9,s,35,975
2021-10-12,Nalgonda,cloudy,25,12,17,0,13.2,ne,51,1040
2021-10-11,Nalgonda,sunny,26,15,23,0,9.9,so,65,1069
2021-10-10,Nalgonda,rainy,13,3,8,90,13.6,n,12,1042
2021-10-09,Nalgonda,sunny,21,13,18,0,4.0,so,42,1064
2021-10-08,Nalgonda,rainy,10,0,6,96,3.3,n,28,1150
2021-10-07,Nalgonda,partially cloudy,11,2,7,0,13.8,so,25,997
2021-10-06,Nalgonda,tornado,26,17,22,0,11.3,no,55,1194
2021-10-05,Nalgonda,sunny,24,13,16,0,9.8,s,67,1088
2021-10-04,Nalgonda,rainy,20,10,13,171,15.0,ne,59,1060
2021-10-03,Nalgonda,sunny,30,0,6,0,11.1,so,33,967
2021-10-02,Nalgonda,sunny,23,6,18,0,12.5,no,63,1031
2021-10-01,Nalgonda,cloudy,28,12,16,0,11.6,s,48,1095
2021-09-30,Nalgonda,rainy,21,12,18,42,1.4,so,46,963
2021-09-29,Nalgonda,sunny,19,6,15,0,1.6,s,22,1118
2021-09-28,Nalgonda,partially cloudy,24,15,21,0,12.3,n,51,1019
2021-09-27,Nalgonda,cloudy,29,21,24,0,10.6,no,33,1024
2021-09-26,Nalgonda,sunny,17,6,9,0,11.1,se,48,1107
2021-09-25,Nalgonda,rainy,21,8,14,108,4.5,so,41,1135
2021-09-24,Nalgonda,rainy,28,14,22,123,7.3,e,61,993
2021-09-23,Nalgonda,partially cloudy,18,5,14,0,1.7,so,37,1124
2021-09-22,Nalgonda,rainy,19,8,15,6,8.8,so,40,1124
2021-09-21,Nalgonda,sunny,26,17,23,0,12.9,o,54,982
2021-09-20,Nalgonda,rainy,10,1,7,59,2.6,s,31,1146
2021-09-19,Nalgonda,sunny,27,6,9,0,8.9,n,32,1200
2021-09-18,Nalgonda,rainy,22,12,16,137,14.5,s,55,1128
2021-09-17,Nalgonda,hurricane,13,0,8,159,9.1,o,37,1087
2021-09-16,Nalgonda,sunny,30,22,25,0,4.1,s,68,1180
2021-09-15,Nalgonda,sunny,20,6,14,0,5.6,no,14,993
2021-09-14,Nalgonda,partially cloudy,13,3,10,0,8.6,e,58,1179
2021-09-13,Nalgonda,sunny,19,6,14,0,5.0,so,57,1113
2021-09-12,Nalgonda,rainy,10,2,5,137,12.9,s,61,1176
2021-09-11,Nalgonda,rainy,15,1,8,145,7.9,n,63,1082
2021-09-10,Nalgonda,rainy,10,0,7,22,4.7,s,47,1078
2021-09-09,Nalgonda,rainy,17,6,14,42,13.3,o,55,1129
2021-09-08,Nalgonda,partially cloudy,14,1,6,0,4.4,s,68,1072
2021-09-07,Nalgonda,sunny,16,3,10,0,10.9,ne,31,1096
2021-09-06,Nalgonda,sunny,24,5,14,0,2.7,n,17,1152
2021-09-05,Nalgonda,rainy,23,11,14,22,6.0,o,65,1192
2021-09-04,Nalgonda,cloudy,19,6,15,0,14.4,se,33,1073
2021-09-03,Nalgonda,cloudy,18,4,10,0,4.0,e,14,1186
2021-09-02,Nalgonda,partially cloudy,27,4,14,0,3.1,n,36,983
2021-09-01,Nalgonda,sunny,10,1,6,0,8.5,se,70,1114
2021-08-31,Nalgonda,hurricane,22,10,18,29,14.9,o,64,1056
2021-08-30,Nalgonda,foggy,25,7,15,0,8.8,se,33,1076
2021-08-29,Nalgonda,rainy,20,0,11,123,5.2,no,21,1117
2021-08-28,Nalgonda,sunny,16,3,6,0,4.6,se,52,1005
2021-08-27,Nalgonda,cloudy,28,2,11,0,7.1,so,19,1003
2021-08-26,Nalgonda,rainy,29,10,25,88,9.0,no,64,1056
2021-08-25,Nalgonda,sunny,29,15,21,0,9.0,ne,49,1003
2021-08-24,Nalgonda,rainy,17,8,12,77,12.0,o,12,1096
2021-08-23,Nalgonda,rainy,11,3,7,162,2.1,no,47,1114
2021-08-22,Nalgonda,hurricane,27,15,21,189,12.4,ne,12,1040
2021-08-21,Nalgonda,rainy,16,1,12,194,3.8,e,51,1093
2021-08-20,Nalgonda,rainy,14,3,10,80,14.1,s,42,1071
2021-08-19,Nalgonda,stormy,17,1,5,24,1.7,so,27,954
2021-08-18,Nalgonda,foggy,10,1,7,0,7.0,no,64,1112
2021-08-17,Nalgonda,rainy,22,3,14,137,7.6,o,46,974
2021-08-16,Nalgonda,sunny,29,1,6,0,11.6,s,29,1107
2021-08-15,Nalgonda,sunny,16,6,13,0,1.9,se,36,1091
2021-08-14,Nalgonda,hurricane,27,13,17,160,2.7,no,43,1110
2021-08-13,Nalgonda,sunny,17,9,12,0,2.1,so,45,1121
2021-08-12,Nalgonda,foggy,14,6,11,0,2.9,no,27,1126
2021-08-11,Nalgonda,partially cloudy,11,0,5,0,5.6,se,33,1137
2021-08-10,Nalgonda,sunny,27,0,3,0,5.3,n,69,1160
2021-08-09,Nalgonda,sunny,17,9,14,0,11.6,s,64,992
2021-08-08,Nalgonda,rainy,11,1,7,37,5.5,s,65,1081
2021-08-07,Nalgonda,rainy,10,0,7,81,5.9,no,47,1192
2021-08-06,Nalgonda,rainy,17,5,10,103,10.5,ne,12,987
2021-08-05,Nalgonda,partially cloudy,20,11,17,0,8.9,se,40,1146
2021-08-04,Nalgonda,sunny,12,3,9,0,11.7,s,23,1197
2021-08-03,Nalgonda,foggy,16,7,11,0,2.5,s,56,991
2021-08-02,Nalgonda,hurricane,23,11,15,7,1.6,e,48,1152
2021-08-01,Nalgonda,sunny,16,8,13,0,11.8,no,31,1138
2021-07-31,Nalgonda,rainy,18,4,15,37,13.5,o,55,1140
2021-07-30,Nalgonda,sunny,15,4,12,0,7.8,s,46,1154
2021-07-29,Nalgonda,sunny,16,0,4,0,9.6,n,69,1030
2021-07-28,Nalgonda,rainy,17,1,11,19,1.8,so,22,1167
2021-07-27,Nalgonda,sunny,22,9,15,0,14.6,s,44,1056
2021-07-26,Nalgonda,rainy,28,15,21,137,14.4,n,52,966
2021-07-25,Nalgonda,cloudy,14,2,5,0,9.1,se,66,1186
2021-07-24,Nalgonda,partially cloudy,15,1,7,0,7.2,o,62,1133
2021-07-23,Nalgonda,partially cloudy,26,17,23,0,14.4,no,66,981
2021-07-22,Nalgonda,rainy,17,0,6,134,10.5,se,48,1138
2021-07-21,Nalgonda,rainy,25,7,20,99,8.4,e,38,1016
2021-07-20,Nalgonda,cloudy,14,5,8,0,13.4,o,11,1062
2021-07-19,Nalgonda,tornado,10,2,6,0,7.0,e,54,1043
2021-07-18,Nalgonda,cloudy,20,7,12,0,13.9,ne,56,1045
2021-07-17,Nalgonda,rainy,19,1,6,140,14.7,se,66,1124
2021-07-16,Nalgonda,sunny,21,1,13,0,3.9,s,14,1079
2021-07-15,Nalgonda,cloudy,11,2,8,0,6.7,ne,64,966
2021-07-14,Nalgonda,sunny,10,2,6,0,10.6,s,14,1046
2021-07-13,Nalgonda,rainy,26,4,19,63,12.3,o,62,1135
2021-07-12,Nalgonda,partially cloudy,18,4,14,0,2.6,s,36,1088
2021-07-11,Nalgonda,rainy,22,14,19,112,4.4,so,65,1012
2021-07-10,Nalgonda,rainy,27,8,18,134,14.6,o,21,1193
2021-07-09,Nalgonda,cloudy,29,6,20,0,10.8,ne,58,1106
2021-07-08,Nalgonda,stormy,24,3,12,152,8.5,so,56,1069
2021-07-07,Nalgonda,rainy,10,0,5,196,11.3,se,30,1009
2021-07-06,Nalgonda,partially cloudy,18,6,9,0,9.5,o,44,1111
2021-07-05,Nalgonda,sunny,10,2,6,0,6.4,e,41,969
2021-07-04,Nalgonda,cloudy,14,0,10,0,10.0,s,34,1130
2021-07-03,Nalgonda,sunny,22,0,7,0,12.3,s,14,1090
2021-07-02,Nalgonda,tornado,19,6,10,0,5.2,se,22,1036
2021-07-01,Nalgonda,sunny,16,5,9,0,12.6,n,52,1074
2021-06-30,Nalgonda,rainy,18,2,12,65,9.1,se,56,1136
2021-06-29,Nalgonda,partially cloudy,25,7,21,0,13.1,se,45,1195
2021-06-28,Nalgonda,sunny,23,1,8,0,7.5,so,53,1041
2021-06-27,Nalgonda,rainy,16,4,8,68,3.3,no,12,1102
2021-06-26,Nalgonda,partially cloudy,19,1,12,0,9.5,o,47,1029
2021-06-25,Nalgonda,rainy,12,2,6,81,3.6,no,65,1042
2021-06-24,Nalgonda,sunny,28,18,21,0,12.2,ne,22,977
2021-06-23,Nalgonda,sunny,20,0,8,0,5.6,e,43,1064
2021-06-22,Nalgonda,sunny,25,7,21,0,5.2,se,57,1091
2021-06-21,Nalgonda,sunny,20,2,15,0,10.5,ne,58,1167
2021-06-20,Nalgonda,sunny,18,7,11,0,1.9,se,18,982
2021-06-19,Nalgonda,sunny,24,9,13,0,2.7,o,39,1121
2021-06-18,Nalgonda,tornado,11,0,7,0,5.1,s,52,1033
2021-06-17,Nalgonda,rainy,23,11,14,10,14.5,n,22,1093
2021-06-16,Nalgonda,sunny,13,2,8,0,8.4,s,35,1170
2021-06-15,Nalgonda,sunny,17,4,8,0,15.0,o,54,965
2021-06-14,Nalgonda,rainy,30,14,26,170,7.6,s,33,1068
2021-06-13,Nalgonda,sunny,24,15,20,0,3.9,ne,18,1065
2021-06-12,Nalgonda,sunny,28,13,22,0,6.7,e,57,1158
2021-06-11,Nalgonda,cloudy,19,4,15,0,12.2,ne,36,1004
2021-06-10,Nalgonda,rainy,15,0,10,40,1.4,se,53,1020
2021-06-09,Nalgonda,partially cloudy,16,6,9,0,13.3,n,48,1007
2021-06-08,Nalgonda,sunny,14,5,11,0,8.1,s,21,1146
2021-06-07,Nalgonda,partially cloudy,29,3,13,0,4.4,ne,52,1062
2021-06-06,Nalgonda,sunny,15,6,11,0,14.0,se,41,1051
2021-06-05,Nalgonda,sunny,21,3,17,0,6.2,ne,68,1145
2021-06-04,Nalgonda,rainy,14,0,5,101,10.8,so,47,1178
2021-06-03,Nalgonda,sunny,22,13,18,0,11.3,se,55,1041
2021-06-02,Nalgonda,sunny,21,6,16,0,10.2,o,26,993
2021-06-01,Nalgonda,stormy,26,5,16,130,11.7,s,39,1034
2021-05-31,Nalgonda,sunny,27,19,23,0,12.2,so,59,1001
2021-05-30,Nalgonda,rainy,17,2,13,90,3.3,e,52,1083
2021-05-29,Nalgonda,partially cloudy,19,7,12,0,4.0,e,58,1069
2021-05-28,Nalgonda,tornado,19,5,9,0,12.5,so,54,970
2021-05-27,Nalgonda,rainy,27,14,18,30,13.5,e,18,1125
2021-05-26,Nalgonda,cloudy,15,5,11,0,9.5,ne,57,955
2021-05-25,Nalgonda,partially cloudy,25,9,22,0,6.8,no,20,980
2021-05-24,Nalgonda,rainy,30,0,15,25,9.9,n,12,1159
2021-05-23,Nalgonda,sunny,22,7,10,0,8.4,se,66,1152
2021-05-22,Nalgonda,partially cloudy,23,12,17,0,10.2,so,32,1156
2021-05-21,Nalgonda,partially cloudy,22,12,19,0,9.6,ne,52,1133
2021-05-20,Nalgonda,partially cloudy,19,5,14,0,13.3,n,43,970
2021-05-19,Nalgonda,rainy,27,0,18,179,5.4,e,68,954
2021-05-18,Nalgonda,foggy,26,12,19,0,6.1,n,62,1173
2021-05-17,Nalgonda,rainy,11,0,3,103,14.5,s,35,1188
2021-05-16,Nalgonda,sunny,20,2,17,0,2.9,ne,32,1082
2021-05-15,Nalgonda,foggy,14,3,6,0,1.8,no,50,1049
2021-05-14,Nalgonda,sunny,19,2,5,0,11.1,n,65,1081
2021-05-13,Nalgonda,sunny,27,12,17,0,0.8,se,20,1096
2021-05-12,Nalgonda,sunny,23,9,15,0,4.9,so,41,1129
2021-05-11,Nalgonda,sunny,22,9,19,0,12.9,so,34,1146
2021-05-10,Nalgonda,rainy,15,5,10,113,1.6,se,48,1171
2021-05-09,Nalgonda,partially cloudy,21,6,14,0,0.7,o,69,1029
2021-05-08,Nalgonda,sunny,17,5,11,0,6.4,e,35,1061
2021-05-07,Nalgonda,rainy,29,2,7,71,4.5,n,15,980
2021-05-06,Nalgonda,rainy,18,10,14,39,9.8,n,68,1045
2021-05-05,Nalgonda,tornado,22,7,19,0,2.6,e,39,1187
2021-05-04,Nalgonda,sunny,27,2,12,0,4.6,s,20,1160
2021-05-03,Nalgonda,partially cloudy,10,2,6,0,10.8,se,47,994
2021-05-02,Nalgonda,sunny,13,2,7,0,13.7,e,38,1127
2021-05-01,Nalgonda,rainy,24,11,14,123,12.8,s,11,1147
2021-04-30,Nalgonda,tornado,28,19,23,0,3.0,se,54,1140
2021-04-29,Nalgonda,rainy,23,14,18,44,1.3,so,29,1161
2021-04-28,Nalgonda,hurricane,12,1,8,111,5.7,e,70,962
2021-04-27,Nalgonda,cloudy,29,16,20,0,1.4,no,31,1019
2021-04-26,Nalgonda,partially cloudy,16,6,9,0,9.9,so,27,1038
2021-04-25,Nalgonda,sunny,17,2,14,0,3.5,no,28,1126
2021-04-24,Nalgonda,sunny,12,0,3,0,2.3,se,29,1138
2021-04-23,Nalgonda,partially cloudy,21,7,10,0,1.7,o,44,977
2021-04-22,Nalgonda,rainy,10,2,5,186,10.0,so,57,1177
2021-04-21,Nalgonda,rainy,13,4,9,129,4.2,e,37,1025
2021-04-20,Nalgonda,rainy,28,18,22,49,7.4,no,44,953
2021-04-19,Nalgonda,sunny,15,0,6,0,6.0,no,47,1006
2021-04-18,Nalgonda,sunny,28,11,16,0,12.6,s,29,1066
2021-04-17,Nalgonda,cloudy,22,11,19,0,0.7,so,70,1186
2021-04-16,Nalgonda,sunny,15,0,9,0,11.7,e,56,955
2021-04-15,Nalgonda,rainy,18,5,10,151,5.0,e,16,1193
2021-04-14,Nalgonda,foggy,26,1,11,0,11.0,ne,55,1040
2021-04-13,Nalgonda,rainy,19,2,11,191,10.7,o,60,1174
2021-04-12,Nalgonda,sunny,17,1,12,0,6.4,no,54,1166
2021-04-11,Nalgonda,partially cloudy,26,10,13,0,7.5,se,14,1104
2021-04-10,Nalgonda,partially cloudy,27,2,21,0,2.3,se,48,1055
2021-04-09,Nalgonda,partially cloudy,27,19,24,0,12.0,o,41,1065
2021-04-08,Nalgonda,rainy,19,5,15,110,4.8,so,40,1136
2021-04-07,Nalgonda,sunny,14,3,9,0,4.3,n,54,1174
2021-04-06,Nalgonda,partially cloudy,19,7,13,0,12.1,n,12,1048
2021-04-05,Nalgonda,rainy,19,2,11,193,2.0,ne,58,1076
2021-04-04,Nalgonda,partially cloudy,14,3,7,0,14.8,e,25,1063
2021-04-03,Nalgonda,foggy,14,3,11,0,13.8,n,36,1181
2021-04-02,Nalgonda,rainy,26,8,13,24,7.0,ne,32,1007
2021-04-01,Nalgonda,sunny,23,3,9,0,3.4,o,41,1138
2021-03-31,Nalgonda,rainy,27,0,16,154,13.3,se,46,1087
2021-03-30,Nalgonda,sunny,17,4,14,0,3.5,ne,70,1032
2021-03-29,Nalgonda,sunny,22,3,14,0,13.4,o,23,1176
2021-03-28,Nalgonda,partially cloudy,17,4,9,0,3.7,se,28,1023
2021-03-27,Nalgonda,partially cloudy,11,1,7,0,8.3,se,55,1082
2021-03-26,Nalgonda,partially cloudy,10,0,7,0,14.2,o,61,986
2021-03-25,Nalgonda,partially cloudy,29,5,9,0,7.2,no,68,1102
2021-03-24,Nalgonda,rainy,25,13,20,102,12.3,e,35,1116
2021-03-23,Nalgonda,sunny,15,3,7,0,7.4,o,26,1048
2021-03-22,Nalgonda,sunny,29,0,13,0,11.2,e,70,958
2021-03-21,Nalgonda,sunny,20,0,14,0,1.3,so,67,1064
2021-03-20,Nalgonda,sunny,22,9,18,0,10.0,n,54,1154
2021-03-19,Nalgonda,hurricane,12,1,7,115,13.5,e,11,1071
2021-03-18,Nalgonda,sunny,14,0,3,0,10.7,e,36,1150
2021-03-17,Nalgonda,partially cloudy,20,9,12,0,14.7,se,17,989
2021-03-16,Nalgonda,sunny,16,0,11,0,10.0,o,12,965
2021-03-15,Nalgonda,cloudy,16,1,12,0,4.2,se,19,1199
2021-03-14,Nalgonda,rainy,20,8,11,113,8.7,o,70,1043
2021-03-13,Nalgonda,partially cloudy,12,3,9,0,11.2,n,54,1199
2021-03-12,Nalgonda,partially cloudy,15,2,11,0,14.0,s,42,992
2021-03-11,Nalgonda,sunny,11,1,6,0,8.8,no,34,1112
2021-03-10,Nalgonda,sunny,19,1,11,0,1.2,n,59,1053
2021-03-09,Nalgonda,cloudy,27,12,24,0,6.2,so,15,1008
2021-03-08,Nalgonda,hurricane,27,11,20,138,4.5,s,60,1155
2021-03-07,Nalgonda,stormy,22,4,15,128,11.6,so,69,1015
2021-03-06,Nalgonda,rainy,11,3,8,89,10.9,se,22,1137
2021-03-05,Nalgonda,cloudy,26,2,16,0,13.9,so,55,1076
2021-03-04,Nalgonda,rainy,27,17,20,127,11.3,e,62,1031
2021-03-03,Nalgonda,sunny,16,1,11,0,8.7,se,33,1075
2021-03-02,Nalgonda,rainy,18,1,7,54,6.7,ne,53,988
2021-03-01,Nalgonda,partially cloudy,12,3,6,0,1.2,so,24,985
2021-02-28,Nalgonda,sunny,11,0,7,0,0.6,o,32,958
2021-02-27,Nalgonda,rainy,23,5,8,128,4.0,se,19,1026
2021-02-26,Nalgonda,sunny,15,5,11,0,5.3,se,30,1051
2021-02-25,Nalgonda,rainy,17,0,12,140,13.9,o,46,972
2021-02-24,Nalgonda,sunny,11,0,5,0,2.7,o,37,1012
2021-02-23,Nalgonda,sunny,18,8,11,0,2.9,n,63,1010
2021-02-22,Nalgonda,sunny,12,1,9,0,9.1,so,32,964
2021-02-21,Nalgonda,partially cloudy,12,2,7,0,6.5,o,19,986
2021-02-20,Nalgonda,sunny,29,12,17,0,4.1,ne,34,1047
2021-02-19,Nalgonda,rainy,28,3,8,118,8.7,ne,20,972
2021-02-18,Nalgonda,sunny,11,3,6,0,10.2,no,19,1160
2021-02-17,Nalgonda,stormy,16,5,13,173,14.5,ne,11,1124
2021-02-16,Nalgonda,partially cloudy,13,2,5,0,9.9,n,19,1021
2021-02-15,Nalgonda,cloudy,23,7,14,0,9.4,o,30,1172
2021-02-14,Nalgonda,rainy,18,5,8,94,9.8,se,36,1135
2021-02-13,Nalgonda,rainy,12,1,8,153,11.4,o,12,1100
2021-02-12,Nalgonda,sunny,20,5,15,0,12.9,n,30,1123
2021-02-11,Nalgonda,rainy,14,1,9,8,10.2,o,47,1026
2021-02-10,Nalgonda,sunny,17,5,10,0,8.0,no,34,1079
2021-02-09,Nalgonda,rainy,14,2,11,197,4.4,so,50,1133
2021-02-08,Nalgonda,tornado,21,13,17,0,13.2,n,50,985
2021-02-07,Nalgonda,partially cloudy,16,3,9,0,9.6,o,47,982
2021-02-06,Nalgonda,rainy,11,1,5,106,10.5,o,21,1131
2021-02-05,Nalgonda,rainy,12,1,7,73,7.3,se,46,978
2021-02-04,Nalgonda,rainy,27,1,8,93,11.8,e,64,1132
2021-02-03,Nalgonda,rainy,20,11,14,34,6.7,se,49,1045
